Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,INSDC_center_alias,strain,AssemblyName,ena_checklist,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),specific_host,Collection_Date,host_health_state,supplier_name,Collection_year,pmid,scientific_name,tax_id,sample_description,Country,type-material
ERR133834,WGS,200,897217400,PRJEB2138,SAMEA1403686,554408661,SC,public,"sra,bam","s3,ncbi,gs,ena","ncbi.public,gs.US,s3.us-east-1,ena",2012-06-06,2018-11-16,ERX109852,Illumina HiSeq 2000,4683842,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403686,ERP000192,0278D-sc-2012-02-09T18:55:48Z-1355167,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:40Z,public,ERS094123,ERS094123,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0278D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133835,WGS,200,535152200,PRJEB2138,SAMEA1403694,329970247,SC,public,"bam,sra","gs,s3,ena,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",2012-06-06,2018-11-16,ERX109853,Illumina HiSeq 2000,4683843,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403694,ERP000192,0280F-sc-2012-02-09T18:55:48Z-1355168,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:47Z,public,ERS094124,ERS094124,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0280F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133836,WGS,200,681609000,PRJEB2138,SAMEA1403709,418790375,SC,public,"sra,bam","ncbi,ena,gs,s3","gs.US,s3.us-east-1,ena,ncbi.public",2012-06-06,2018-11-16,ERX109854,Illumina HiSeq 2000,4683844,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403709,ERP000192,0281G-sc-2012-02-09T18:55:49Z-1355169,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:40Z,public,ERS094125,ERS094125,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0281G,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133837,WGS,200,509251000,PRJEB2138,SAMEA1403715,314074572,SC,public,"sra,bam","gs,s3,ena,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",2012-06-06,2018-11-16,ERX109855,Illumina HiSeq 2000,4683845,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403715,ERP000192,0282H-sc-2012-02-09T18:55:50Z-1355170,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:40Z,public,ERS094126,ERS094126,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0282H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133838,WGS,200,610539400,PRJEB2138,SAMEA1403719,375966825,SC,public,"sra,bam","ncbi,s3,gs,ena","gs.US,ncbi.public,ena,s3.us-east-1",2012-06-06,2018-11-16,ERX109856,Illumina HiSeq 2000,4683846,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403719,ERP000192,0290R-sc-2012-02-09T18:55:51Z-1355171,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:52:51Z,public,ERS094127,ERS094127,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0290R,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133839,WGS,200,577206800,PRJEB2138,SAMEA1403716,355664614,SC,public,"sra,bam","s3,ncbi,gs,ena","gs.US,ncbi.public,ena,s3.us-east-1",2012-06-06,2018-11-16,ERX109857,Illumina HiSeq 2000,4683847,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403716,ERP000192,0293V-sc-2012-02-09T18:55:51Z-1355172,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T11:52:51Z,public,ERS094128,ERS094128,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0293V,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133840,WGS,200,696068000,PRJEB2138,SAMEA1403728,429187073,SC,public,"bam,sra","ena,s3,gs,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",2012-06-06,2018-11-16,ERX109858,Illumina HiSeq 2000,4683848,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403728,ERP000192,0296Y-sc-2012-02-09T18:55:52Z-1355173,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:40Z,public,ERS094129,ERS094129,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0296Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133841,WGS,200,527772000,PRJEB2138,SAMEA1404007,324056239,SC,public,"sra,bam","ncbi,ena,s3,gs","s3.us-east-1,gs.US,ncbi.public,ena",2012-06-06,2018-11-16,ERX109859,Illumina HiSeq 2000,4683849,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404007,ERP000192,0305H-sc-2012-02-09T18:55:52Z-1355174,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:47Z,public,ERS094130,ERS094130,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0305H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133842,WGS,200,1312062600,PRJEB2138,SAMEA1404013,809001497,SC,public,"sra,bam","s3,gs,ncbi,ena","s3.us-east-1,ena,gs.US,ncbi.public",2012-06-06,2018-11-16,ERX109860,Illumina HiSeq 2000,4683850,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404013,ERP000192,0307K-sc-2012-02-09T18:55:53Z-1355175,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:40Z,public,ERS094131,ERS094131,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0307K,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133843,WGS,200,887164200,PRJEB2138,SAMEA1404019,546002789,SC,public,"sra,bam","s3,gs,ena,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",2012-06-06,2018-11-16,ERX109861,Illumina HiSeq 2000,4683851,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404019,ERP000192,0308L-sc-2012-02-09T18:55:54Z-1355176,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:40Z,public,ERS094132,ERS094132,Mycobacterium tuberculosis,SC,0308L,GCA_000195955.1,,,,,,,,,,,,,,,
ERR133844,WGS,200,508683600,PRJEB2138,SAMEA1404026,312324042,SC,public,"bam,sra","ena,s3,ncbi,gs","s3.us-east-1,ncbi.public,ena,gs.US",2012-06-06,2018-11-16,ERX109862,Illumina HiSeq 2000,4683852,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404026,ERP000192,0311P-sc-2012-02-09T18:55:55Z-1355177,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:47Z,public,ERS094133,ERS094133,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0311P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133845,WGS,200,605405200,PRJEB2138,SAMEA1404031,371775289,SC,public,"bam,sra","ena,ncbi,s3,gs","gs.US,s3.us-east-1,ena,ncbi.public",2012-06-06,2018-11-16,ERX109863,Illumina HiSeq 2000,4683853,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404031,ERP000192,0312Q-sc-2012-02-09T18:55:55Z-1355178,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T10:03:50Z,public,ERS094134,ERS094134,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0312Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133846,WGS,200,459312800,PRJEB2138,SAMEA1404038,291031675,SC,public,"bam,sra","gs,ncbi,ena,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-06,2018-11-16,ERX109864,Illumina HiSeq 2000,4683854,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404038,ERP000192,0319Y-sc-2012-02-09T18:55:56Z-1355179,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T11:52:51Z,public,ERS094135,ERS094135,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0319Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133847,WGS,200,937257600,PRJEB2138,SAMEA1404040,596789350,SC,public,"sra,bam","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-06,2018-11-16,ERX109865,Illumina HiSeq 2000,4683855,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404040,ERP000192,0328H-sc-2012-02-09T18:55:57Z-1355180,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:53:40Z,public,ERS094136,ERS094136,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0328H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133848,WGS,200,352158000,PRJEB2138,SAMEA1404046,224912795,SC,public,"bam,sra","gs,s3,ncbi,ena","s3.us-east-1,ena,gs.US,ncbi.public",2012-06-06,2018-11-16,ERX109866,Illumina HiSeq 2000,4683856,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404046,ERP000192,0330K-sc-2012-02-09T18:55:57Z-1355181,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:40Z,public,ERS094137,ERS094137,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0330K,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133849,WGS,200,518700000,PRJEB2138,SAMEA1403933,329750901,SC,public,"bam,sra","s3,ncbi,gs,ena","gs.US,ncbi.public,s3.us-east-1,ena",2012-06-06,2018-11-16,ERX109867,Illumina HiSeq 2000,4683857,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403933,ERP000192,0346C-sc-2012-02-09T18:55:58Z-1355182,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:40Z,public,ERS094138,ERS094138,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0346C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133850,WGS,200,892970400,PRJEB2138,SAMEA1403930,568477962,SC,public,"sra,bam","ncbi,ena,s3,gs","ncbi.public,gs.US,s3.us-east-1,ena",2012-06-06,2018-11-16,ERX109868,Illumina HiSeq 2000,4683858,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403930,ERP000192,0355M-sc-2012-02-09T18:55:58Z-1355183,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:47Z,public,ERS094139,ERS094139,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0355M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133851,WGS,200,555657400,PRJEB2138,SAMEA1403816,352089982,SC,public,"bam,sra","ncbi,s3,ena,gs","ena,gs.US,s3.us-east-1,ncbi.public",2012-06-06,2018-11-16,ERX109869,Illumina HiSeq 2000,4683859,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403816,ERP000192,0364X-sc-2012-02-09T18:55:59Z-1355184,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:53:40Z,public,ERS094140,ERS094140,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0364X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133852,WGS,200,611911200,PRJEB2138,SAMEA1403832,389271436,SC,public,"sra,bam","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",2012-06-06,2018-11-16,ERX109870,Illumina HiSeq 2000,4683860,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403832,ERP000192,0370D-sc-2012-02-09T18:56:00Z-1355185,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:40Z,public,ERS094141,ERS094141,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0370D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133853,WGS,200,497068400,PRJEB2138,SAMEA1403828,315967585,SC,public,"sra,bam","ena,gs,s3,ncbi","ena,ncbi.public,s3.us-east-1,gs.US",2012-06-06,2018-11-16,ERX109871,Illumina HiSeq 2000,4683861,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403828,ERP000192,0388Y-sc-2012-02-09T18:56:01Z-1355186,Wellcome Sanger Institute,2012-06-06T13:42:22Z,2018-03-09T09:55:47Z,public,ERS094142,ERS094142,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0388Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133854,WGS,200,554505400,PRJEB2138,SAMEA1403848,352539120,SC,public,"bam,sra","ena,s3,gs,ncbi","ena,ncbi.public,s3.us-east-1,gs.US",2012-06-06,2018-11-16,ERX109872,Illumina HiSeq 2000,4683862,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403848,ERP000192,0389Z-sc-2012-02-09T18:56:02Z-1355187,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:40Z,public,ERS094143,ERS094143,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0389Z,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133855,WGS,200,637684200,PRJEB2138,SAMEA1403842,404892598,SC,public,"sra,bam","ena,s3,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",2012-06-06,2018-11-16,ERX109873,Illumina HiSeq 2000,4683863,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403842,ERP000192,0395F-sc-2012-02-09T18:56:02Z-1355188,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:53:40Z,public,ERS094144,ERS094144,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0395F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133856,WGS,200,549822400,PRJEB2138,SAMEA1403837,349292958,SC,public,"bam,sra","s3,ncbi,gs,ena","s3.us-east-1,ncbi.public,ena,gs.US",2012-06-06,2018-11-16,ERX109874,Illumina HiSeq 2000,4683864,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403837,ERP000192,0397H-sc-2012-02-09T18:56:03Z-1355189,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T11:53:40Z,public,ERS094145,ERS094145,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0397H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133857,WGS,200,626039400,PRJEB2138,SAMEA1403761,397081840,SC,public,"bam,sra","ena,ncbi,gs,s3","ncbi.public,ena,s3.us-east-1,gs.US",2012-06-06,2018-11-16,ERX109875,Illumina HiSeq 2000,4683865,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403761,ERP000192,0399K-sc-2012-02-09T18:56:04Z-1355190,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:41Z,public,ERS094146,ERS094146,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0399K,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133858,WGS,200,833916200,PRJEB2138,SAMEA1403763,529908525,SC,public,"sra,bam","ena,ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,ena",2012-06-06,2018-11-16,ERX109876,Illumina HiSeq 2000,4683866,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403763,ERP000192,0400L-sc-2012-02-09T18:56:04Z-1355191,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:41Z,public,ERS094147,ERS094147,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0400L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133859,WGS,200,1123182200,PRJEB2138,SAMEA1403743,717018900,SC,public,"sra,bam","ena,ncbi,s3,gs","gs.US,ena,ncbi.public,s3.us-east-1",2012-06-06,2018-11-16,ERX109877,Illumina HiSeq 2000,4683867,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403743,ERP000192,0401M-sc-2012-02-09T18:56:05Z-1355192,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:44Z,public,ERS094148,ERS094148,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0401M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133860,WGS,200,482418000,PRJEB2138,SAMEA1403750,306353822,SC,public,"sra,bam","ncbi,gs,ena,s3","ncbi.public,s3.us-east-1,gs.US,ena",2012-06-06,2018-11-16,ERX109878,Illumina HiSeq 2000,4683868,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403750,ERP000192,0405R-sc-2012-02-09T18:56:06Z-1355193,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:53:40Z,public,ERS094149,ERS094149,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0405R,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133861,WGS,200,1490659800,PRJEB2138,SAMEA1403661,950509014,SC,public,"sra,bam","s3,ncbi,ena,gs","ncbi.public,gs.US,ena,s3.us-east-1",2012-06-06,2018-11-16,ERX109879,Illumina HiSeq 2000,4683869,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403661,ERP000192,0413_-sc-2012-02-09T18:56:06Z-1355194,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:41Z,public,ERS094150,ERS094150,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0413A,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133862,WGS,200,1105868400,PRJEB2138,SAMEA1403649,702688332,SC,public,"sra,bam","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",2012-06-06,2018-11-16,ERX109880,Illumina HiSeq 2000,4683870,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403649,ERP000192,0432W-sc-2012-02-09T18:56:07Z-1355195,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:44Z,public,ERS094151,ERS094151,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0432W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133863,WGS,200,1500351400,PRJEB2138,SAMEA1403643,954415141,SC,public,"bam,sra","ena,ncbi,gs,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-06,2018-11-16,ERX109881,Illumina HiSeq 2000,4683871,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403643,ERP000192,0433X-sc-2012-02-09T18:56:08Z-1355196,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T09:55:41Z,public,ERS094152,ERS094152,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0433X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133864,WGS,200,1399181000,PRJEB2138,SAMEA1403582,890116493,SC,public,"sra,bam","gs,ncbi,ena,s3","ncbi.public,gs.US,ena,s3.us-east-1",2012-06-06,2018-11-16,ERX109882,Illumina HiSeq 2000,4683872,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403582,ERP000192,0434Y-sc-2012-02-09T18:56:09Z-1355197,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T11:53:40Z,public,ERS094153,ERS094153,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0434Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133865,WGS,200,587642400,PRJEB2138,SAMEA1403573,374173500,SC,public,"bam,sra","ena,s3,ncbi,gs","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-06,2018-11-16,ERX109883,Illumina HiSeq 2000,4683873,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403573,ERP000192,0435Z-sc-2012-02-09T18:56:10Z-1355198,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:44Z,public,ERS094154,ERS094154,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0435Z,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133866,WGS,200,964261400,PRJEB2138,SAMEA1403567,611811233,SC,public,"sra,bam","ncbi,gs,ena,s3","ena,s3.us-east-1,ncbi.public,gs.US",2012-06-06,2018-11-16,ERX109884,Illumina HiSeq 2000,4683874,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403567,ERP000192,0458Z-sc-2012-02-09T18:56:10Z-1355199,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:41Z,public,ERS094155,ERS094155,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0458Z,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133867,WGS,200,474142600,PRJEB2138,SAMEA1403560,301200074,SC,public,"bam,sra","s3,gs,ena,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",2012-06-06,2018-11-16,ERX109885,Illumina HiSeq 2000,4683875,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403560,ERP000192,0482A-sc-2012-02-09T18:56:11Z-1355200,Wellcome Sanger Institute,2012-06-06T13:42:24Z,2018-03-09T09:55:41Z,public,ERS094156,ERS094156,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0482A,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133868,WGS,200,840632400,PRJEB2138,SAMEA1403550,534594485,SC,public,"bam,sra","gs,ena,s3,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",2012-06-06,2018-11-16,ERX109886,Illumina HiSeq 2000,4683876,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403550,ERP000192,0484C-sc-2012-02-09T18:56:12Z-1355201,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T09:55:44Z,public,ERS094157,ERS094157,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0484C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133869,WGS,200,1030358400,PRJEB2138,SAMEA1403615,654752825,SC,public,"bam,sra","gs,ena,s3,ncbi","s3.us-east-1,ena,gs.US,ncbi.public",2012-06-06,2018-11-16,ERX109887,Illumina HiSeq 2000,4683877,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403615,ERP000192,0486E-sc-2012-02-09T18:56:13Z-1355202,Wellcome Sanger Institute,2012-06-06T13:42:23Z,2018-03-09T11:53:40Z,public,ERS094158,ERS094158,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0486E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR133870,WGS,200,1096235800,PRJEB2138,SAMEA1403604,697340363,SC,public,"bam,sra","ena,gs,s3,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",2012-06-06,2018-11-16,ERX109888,Illumina HiSeq 2000,4683878,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403604,ERP000192,0498S-sc-2012-02-09T18:56:13Z-1355203,Wellcome Sanger Institute,2012-06-06T13:42:25Z,2018-03-09T13:30:13Z,public,ERS094159,ERS094159,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,0498S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
